external_gene_name	width
MAPKAPK2	49340
IL20	3870
IL24	6697
FCMR	19931
PIGR	17945
FCAMR	12661
CAPN2	74426
MRPL55	2634
OBSCN-AS1	10159
WDR26	51891
REL	50090
PUS10	78038
PEX13	34766
KIAA1841	72164
TRIM17	8927
RFTN2	107822
DISC1	414458
LINC01931	91686
CAPN13	97772
LRRTM1	16402
MEMO1	146171
DPY30	171997
TYW5	26824
MAIP1	53224
KCNF1	2292
SLC66A3	23673
ARL5A	39509
LRATD1	18115
KCNJ3	160500
NEUROD1	7789
CLHC1	60017
PRORSD1P	2204
FRZB	33363
DUSP19	21447
CFAP36	26276
NUP35	44168
CCDC138	98721
ZSWIM2	21374
FBXO41	29750
ALMS1P1	56427
ACTG2	27552
WDCP	20229
SMC6	136431
VSNL1	117893
CCDC74A	5992
H3-3A	10157
ANKRD30BL	110379
COQ8A	90010
SLC16A14	34012
TEKT4	5394
EN1	5508
SGCB	17777
SPATA18	45996
NOSTRIN	78976
CFAP221	117820
CCDC140	7071
SGPP2	138079
INHBB	5668
XIRP2	371267
BBS5	27176
BIRC8	2022
SMARCAD1	83682
HPGDS	44342
PDLIM5	216371
PDHA2	1456
STPG2	959384
NEURL3	10464
RPRD2	113476
ANKRD23	33409
CTSS	35605
MSX1	4272
PACRGL	56626
BNIPL	11400
C1QTNF7	106349
TNFAIP8L2	3101
LYSMD1	6201
SCNM1	13634
TMOD4	6299
VPS72	25335
ERCC3	36887
RNF149	37483
IWS1	90680
BOLA3	12513
CDC42EP3	96587
S100A11	15402
LCE3D	1136
SMCP	6726
IVL	3341
SPRR3	2110
DHX57	78206
SPRR2D	2200
BMP10	10489
PGLYRP4	18722
ARHGAP25	147233
S100A9	3170
S100A12	1911
TGFA	106910
TDRD10	45929
CCNYL1	50300
FZD5	7309
CRYGC	1692
DCAF16	10104
C1orf189	7249
NPPC	4588
GNPDA2	44396
ALPP	4166
GABRG1	88286
ALPG	3871
GABRB1	432722
PAQR3	52312
NIPAL1	126032
ALPI	4629
ANTXR2	224309
HELQ	48513
MRPS18C	13804
CGGBP1	97942
ABRAXAS1	63832
GPR155	55524
DAPL1	67465
PMVK	11980
PBXIP1	12048
CLDN1	16740
PYGO2	6828
HIPK1	48546
LENEP	730
DCST2	15262
DCST1	17107
COL6A3	90373
INAVA	24695
LINC01116	8343
YY1AP1	29558
KBTBD8	12904
TAFA4	221532
EOGT	38468
LMOD3	16161
NAXE	2538
POGLUT1	25746
SLC22A15	93542
CCKAR	9063
IGFN1	38128
ATP1A1	37594
SLC15A2	49788
EIF4E3	79360
PROK2	13552
TEX55	13892
LRRC58	24846
FSTL1	58701
LMOD1	50133
ELF3	9239
PDCL2	35727
TMEM183A	17475
TMEM169	20918
IGFBP7	79613
TRIM46	11185
KRTCAP2	4068
CXCR1	4151
ARPC2	37216
TSACC	9682
CCT3	58906
TMEM79	10251
SSR2	11904
RNF25	8111
STK36	30648
ADORA1	76752
NEK10	259376
CCDC141	220330
FEV	4571
CRYBA2	3234
IHH	6498
CIP2A	39781
EOMES	6763
CWC22	62422
AZI2	34048
TGFBR2	87641
RETNLB	13961
ANKZF1	6913
HDAC11	26701
FCRL4	24339
TRAT1	32308
FBLN2	89298
GLB1L	8881
STT3B	104985
CHCHD4	12794
DPPA2	22730
NFASC	194172
FCRL1	25718
SGO2	74089
SERPINI1	90326
CLASP2	222112
SUCLG1	36518
NUAK2	19733
SPTA1	76010
PRKCI	83554
MNDA	18156
PYHIN1	46259
IFI16	55188
AIM2	84613
EFHB	67554
EIF5A2	20227
SLC2A2	30397
RPL22L1	5334
FABP1	5135
PPM1L	323301
ICA1L	98836
SNHG16	7583
CTLA4	6195
ICOS	24830
RYBP	74797
PPP4R2	72415
CD200R1	53899
GTPBP8	24143
NEPRO	17418
SPICE1	72470
FAM86KP	12156
CCDC191	92458
CADPS	477071
NKX6-1	6464
CDS1	68208
WDFY3	296782
COX18	17394
PTPN13	220857
SYNPR	388610
ALB	24369
C3orf49	29275
C4orf36	16218
THOC7	29999
ATXN7	105055
PSMD6	13462
PRICKLE2	353241
ADAMTS9	172347
PPM1K	27150
ERICH6	44087
CLRN1	46837
GMPS	73371
TIPARP	33536
CCNL1	14253
PTX3	6784
HESX1	29769
DCLK3	51928
SLMAP	173719
RPL9	6429
SMIM14	92567
RPP14	18449
ABHD6	58188
DNASE1L3	22441
CFAP20DC	332720
RBM47	207609
APBB2	406688
IL17RE	13791
IL17RC	16557
CRELD1	11592
PRRT3	6867
FANCD2OS	26915
PCOLCE2	73285
U2SURP	96050
MTMR14	52961
TTC14	15666
CXCL3	2219
CXCL5	3036
PPBP	1752
PF4	1048
MTHFD2L	188926
CXCL1	1850
RCHY1	35728
PLSCR2	104571
CCDC158	108872
CPA3	31908
GYG1	36328
HPS3	44149
TM4SF18	15917
TOPBP1	64206
RYK	185442
SNRK	138253
TCF23	7971
DNAJC5G	6079
UCN	1046
ZNF513	3556
SLC4A1AP	31506
PLB1	186998
SPDYA	68095
KIAA1143	23959
KIF15	111656
TGM4	40383
WDR43	53553
ZDHHC3	60929
CDCP1	64146
CLEC3B	34524
SLC6A20	41088
LZTFL1	92727
FYCO1	77926
CCR1	6603
RTP3	2975
LRRC2	64715
ELP6	18073
FBXO40	36917
DTX3L	10866
ZNF148	149794
NMNAT3	117838
SMIM12	147019
ZMYM6	45781
TPRA1	27002
YEATS2	114828
GRIK3	238989
ZC3H12A	9798
MEAF6	22200
SNIP1	19845
DNALI1	9939
POLR2H	6879
KLF15	14774
CFAP100	41648
CAMK2N2	2341
LIPH	46327
TMEM41A	22562
RPN1	61107
SENP2	51056
HEYL	16209
IFT122	80472
RHO	6530
IGF2BP2-AS1	17260
RFC4	17179
RPL39L	59961
BAP1	9001
TKT	31341
PRKCD	36709
RFT1	41971
SFMBT1	143179
GNL3	13342
PBRM1	140566
UVSSA	48727
TASOR	63105
ARHGEF3	351912
SLBP	19614
LRPAP1	28835
ZDHHC19	13986
SLC51A	31692
UBXN7	84769
RNF168	34986
PIGX	96233
MELTF	41197
OTOP1	38087
S100P	3293
ABLIM2	193523
EXO5	7816
CLDN19	7162
C1orf50	12243
ERMAP	27870
ZNF691	5905
AIMP1	33683
SGMS2	90485
METAP1	67151
DNAJB14	50371
H2AZ1	2270
EMCN	484786
SLC9B1	134692
SLC9B2	65962
BDH2	22279
PGRMC2	19593
CDC25A	31257
CAMP	2145
ZNF589	58154
FBXW12	29041
PLXNB1	26233
CCDC51	8293
ATRIP	20936
SHISA5	37029
SPRY1	6966
BSN	117073
APEH	9958
INTU	103467
RNF123	31992
HSPA4L	58913
MFSD8	48303
ABHD18	74622
CAMKV	11948
MON1A	23014
MST1R	16872
RAD54L2	127524
TEX264	41631
GRM2	11546
DUSP7	7653
POC1A	79438
PPM1M	4841
ETNPPL	21007
WDR82	33587
PITX2	24701
C4orf3	8027
PRSS12	72966
NDST3	225017
HMGB2	3431
SAP30	7564
SCRG1	21680
HAND2	5261
MAD2L1	11236
ANXA5	29050
SMIM43	6498
ADAD1	50837
MAP9	34313
GUCY1A1	65639
FBXO8	47607
CEP44	49651
HPGD	32980
ASB5	63899
C4orf45	145627
TMEM144	53808
GASK1B	48845
NPY1R	20871
NPY5R	8043
NAA15	118529
IL15	97405
FAM160A1	261328
ARFIP1	138527
ICE1	69557
HHIP	99116
ANAPC10	266634
ABCE1	31237
OTUD4	69324
LSM6	24298
TMEM184C	54662
PRMT9	46379
ITGA2	105440
MOCS2	14385
SLC45A2	40071
EDIL3	444327
TMEM161B	79844
ELOVL7	92484
NDUFAF2	207822
ZNF474	24024
LMBRD2	53481
RANBP3L	53681
NIPBL	189645
RNF180	207027
ADGRV1	635094
SLC25A46	27026
STARD4	16558
PGGT1B	58866
F2RL2	7932
CCDC112	29504
ANKRD33B	93747
CMBL	32028
C5orf63	30935
PRRC1	37481
F2RL1	16383
AGGF1	35984
WDR41	194642
PRDM9	85012
NDUFS4	122706
SCGB3A2	11510
SPINK1	7219
HTR4	226204
ESM1	44805
GRPEL2	9154
CDC20B	60181
ARSK	49991
RHOBTB3	110862
GPX8	7131
TIGD6	7537
SPZ1	2218
SERINC5	144398
ENPP6	132525
CAGE1	63087
CASP3	21814
PRIMPOL	45297
ERAP1	47291
ERAP2	43778
CMYA5	110405
EGFLAM	207072
CFAP97	49840
TMEM174	1951
CARTPT	1774
RICTOR	136480
TENT2	74529
EBF1	404001
ANKRA2	13478
UBLCP1	22747
FAM170A	6264
UTP15	17938
TLR3	18918
KLKB1	49493
NSA2	13123
GFM2	45942
TERT	41923
SLC6A18	20809
CCDC127	21345
FOXQ1	2661
LINC01600	12691
ADGRF2	41362
ACSL6	62271
IL3	2676
CSF2	2382
SEPTIN8	56423
SHROOM1	8758
GDF9	5704
UQCRQ	2218
LEAP2	2725
GJB7	46301
SLC35A1	41714
GRIK2	888827
CGAS	38783
FABP7	4359
TLX3	2892
TXLNB	51938
CITED2	2842
CALHM4	29856
TBXT	11045
CREBRF	82933
DCBLD1	116042
SFXN1	52681
SAMD3	221111
TMEM200A	77330
IL22RA2	29829
DACT2	26948
PDSS2	307003
SPATA48	63795
STXBP5	186052
H2AC1	396
IL31RA	71498
ANKRD55	133651
RAET1E	14728
PI16	16575
TBX20	51718
DAGLB	75065
KIAA0895	65905
STK17A	67956
TRA2A	27262
FAM183BP	1692
GALNT10	230255
SAP30L	15057
RPS14	7105
HCN1	441551
MYOZ3	18492
COG5	362960
NEUROD6	3262
BMT2	120729
GPR85	9448
SLU7	20071
RP9	14608
PTTG1	6885
CAMLG	13610
FBXL21P	21275
BMPER	252120
RELL2	4115
SMAD5-AS1	5384
KCNK5	40505
KIF6	395419
ZNF12	18515
SLC29A4	32502
TEX47	1632
STEAP1	10374
CDCA7L	45005
SP8	4604
MIOS	42058
ELAPOR2	182749
USP49	105466
INTS4P1	93185
SYTL3	114863
IQUB	82885
HEY1	3848
ZNF704	246331
FABP5	4242
SHH	12484
TAGAP	10685
COL1A2	36672
FNDC1	102709
CHMP4C	27068
SLC13A4	48022
PGAM2	2841
BRI3	58063
LMTK2	102777
SLC35G3	2004
CTSB	26925
SOX17	2958
SEPTIN7P5	6738
DLC1	521250
ADCY1	148977
C8orf48	1420
SUN3	41972
C7orf57	25794
HNF4G	158930
PEX2	20787
RAD21	28932
SLC30A8	226442
MED30	19550
TNFRSF11B	28329
SBSPON	59546
PHKG1	12714
EN2	6703
KCNV1	12136
CSMD3	1214012
SPIDR	475732
ORC5	81707
DEFA5	1436
DNAAF5	59777
DEFA4	2517
DEFA6	1380
OSGIN2	26040
DEFB1	7345
SUN1	79821
OXR1	393219
TMEM74	180745
FAM86FP	10437
GPR146	14716
GPER1	11608
UNCX	4455
TMEM184A	18587
NOS3	23572
SPAG11B	20991
MICALL2	31006
CA3	75605
INTS1	34113
CDK5	4083
SLC4A2	19317
SLC7A13	107084
FASTK	4274
TMUB1	2409
FMC1	6872
GBX1	26157
PHAX	26328
ALDH7A1	64163
FOXK1	89148
COX6C	20508
OSR2	7702
YWHAZ	36866
BAALC	89593
FZD6	34434
CTHRC1	11452
SLC25A32	16555
DCAF13	28740
DCSTAMP	17603
TP53INP1	23407
INTS8	68436
VIRMA	65841
FREM1	176330
GEM	13098
PDP1	68262
TMEM67	64391
WASHC5	67560
RPP25L	1619
FAM219A	60387
C9orf24	18792
SNAPC3	43250
MYORG	10233
NUDT2	14206
TMEM65	66504
PSIP1	46930
CCDC171	508621
UBAP1	73519
DIRAS2	33031
SYK	96763
NIPSNAP3B	13636
ABCA1	147150
NFIL3	14788
LETM2	23321
METTL2B	29874
PRKACG	1585
FXN	64920
ZMAT4	367244
NKX6-3	5492
TMEM71	75706
MAMDC2	183125
PRSS37	5202
CPA6	324348
C8orf34	488069
TMC1	316684
ALDH1A1	179772
KDM1B	68533
HGSNAT	62392
RASEF	83588
GKAP1	90092
KIF27	87367
C9orf64	18676
HNRNPK	12534
SSMEM1	10501
AL353743.1	44184
SVEP1	214633
TRPV6	14538
LLCFC1	1523
ANKS6	65637
FBP1	37117
PGAP4	60368
ZHX1	27091
CFAP47	465584
CYBB	33451
DYNLT3	10815
METTL27	7927
MID1IP1	5106
NCF1C	15406
SHOC1	108836
CXorf58	31709
KIAA1958	182551
PTCHD1	69526
RNF183	6284
ASB11	33960
PCDH19	118630
PIGA	16130
VEGFD	38818
OR1Q1	945
OR1K1	951
STRBP	159077
CLDN3	1274
GAPVD1	105414
CARD19	17067
WNK2	135657
ATP7A	139740
ZNF367	32430
NLGN4Y	323078
HDX	184606
NDUFB6	20184
AQP7	19504
NOL6	12578
AQP3	6441
TRMT10B	25170
VCP	16564
PIGO	7914
STOML2	3420
BRWD3	138835
SLITRK5	23658
MELK	104822
ARMC3	110500
OTUD1	2933
ARHGAP12	123473
FAT3	544375
DEUP1	108517
HECTD2	105550
SLC7A3	5547
FBXO33	34832
INTS6L	61868
GPR101	6401
CLDN2	30698
LRFN5	296980
LRRC18	4750
SPTSSA	29453
WRN	142129
MARCHF8	140322
TSHR	191314
CFL2	8055
SUGT1	48201
GTF2A1	45926
ZCCHC24	63303
PGM2L1	68118
PHYHIPL	71132
SLC16A9	85242
FOLR2	5350
INPPL1	15447
PHOX2A	6588
MBL2	6321
GJB2	5476
CRYL1	122208
REEP3	103728
HEPACAM	17208
SKA3	22958
MICU2	111491
DDIAS	58303
PCF11	30464
PKNOX2	268703
RPL10L	812
LRR1	15912
RPL36AL	2167
DNAAF2	10057
DEPP1	7830
MAGEC3	59517
ZNF22-AS1	3191
ZNF22	4404
KLHDC2	18256
EML5	180322
NEMF	70739
RPUSD4	9597
ARF6	3973
TTC8	56926
TMEM63C	142928
NGB	5830
NOXRED1	29497
CDX2	9003
AMER2	10605
AKR1E2	61434
KBTBD6	5178
SSX5	10544
SSX3	10280
OTX2	10575
FAAH2	202491
DRGX	31836
NUDT5	30815
DACT1	14355
OXGR1	9012
UCMA	12609
BEND7	90491
ATP5F1C	19669
PRPF18	43921
TAF3	198127
VSTM4	101287
VDAC2	21295
SOHLH1	6122
COMTD1	2062
SLC18A2	38358
PDZD8	98167
ZNF503	3935
ABRAXAS2	34849
QSOX2	39509
FAM204A	44404
NSD1	167191
PRDX3	11093
ENOX2	279949
GHITM	14060
CLEC1B	27783
SNAPC4	24592
TMEM52B	21260
PMPCA	13121
ENTR1	8693
FRMD7	51028
AK8	153200
SPACA9	12175
TSC1	55527
GFI1B	47688
HPRT1	60349
BORCS5	114156
DIPK1B	12171
ZMYND19	8432
STOX1	67902
RET	53283
DDX21	28899
BMS1	52143
STK32C	124356
JCAD	102692
OR4K2	8791
FUNDC2	34325
PIP4P1	3894
METTL17	7266
SLC39A2	2617
NDRG2	54110
RNASE7	1919
ARHGEF40	19976
NSMF	11762
ZNF219	14646
C12orf50	54003
CASP7	51746
PPP1R36	39462
BTNL9	21297
CCDC186	53371
VWA2	55236
METTL3	13210
SALL2	16137
PRAP1	5316
TRUB1	39482
ERICH6B	81218
CYP2C19	92867
ZFYVE1	57681
C10orf82	6569
HSPA12A	179045
SHLD2P1	41552
FRAT1	2649
UBTD1	72283
ANKRD2	11386
E2F7	44322
ARHGAP42	306654
ISCA2	3387
OTOGL	281343
LARGE2	7476
PACSIN3	8922
TTC7B	291916
SLC39A13	9365
PSMC3	7705
RAPSN	11380
AGBL2	55799
TC2N	87791
CPSF2	50209
SMCO2	35376
MOAP1	2725
IFI27L1	22546
IFI27	11863
SERPINA12	30571
CLMN	137969
PDZRN4	386277
SLC6A5	59886
CCDC38	75588
NELL1	906131
PTER	76803
C1QL3	8146
CACNB2	402881
HACD1	28343
ARL5B	22209
SMCO4	64920
CEP295	68677
KCNC2	169792
TRIM51HP	6388
TAF1D	54444
TRIM53BP	8974
ABTB2	207024
R3HCC1L	110274
AMOTL1	170318
HTRA1	56357
LIPC	159276
CEP57	42729
TCP11L2	45075
PASD1	113065
SPRED1	104414
TMCO5A	45786
GPR176	121861
JAM3	83077
IL25	3595
CMTM5	3000
AC126323.1	25340
GLB1L3	45320
ADAMTS15	27668
SVOP	113500
SPATA19	4908
GPT2	46928
AMN	10941
RAB8B	78217
IKBIP	31709
RPUSD2	5651
HIF1AN	30927
NDUFB8	6261
ZFYVE19	7999
PPP1R14D	13265
SPINT1	14190
FBN1	237544
AVPR1A	8184
C16orf78	25609
DEPDC4	63411
LRTM2	16487
OPN1MW2	13531
BRD7	55448
CKB	3167
TRMT61A	7878
BTRC	203289
POLL	9389
BAG5	6288
DPCD	39103
LARP6	25030
API5	32567
ASPG	29897
ZNF319	5786
HPS6	2649
SENP8	29435
NOLC1	11696
ALKBH3	39464
COPS2	49594
GABRB3	395994
SPIC	11577
TBATA	14163
SGPL1	65213
FRS2	109441
CCT2	16145
PCBD1	6286
ARIH1	128658
C16orf71	15053
CLMP	125377
SCN3B	26058
COX11	16884
ZNF202	17762
FAM227B	293970
STXBP4	204906
CYYR1	107047
CUL5	98864
MYRFL	133794
WBP1L	90569
BORCS7	10739
C2	47888
PLEKHF1	10019
TMEM100	12495
ANAPC16	19861
SMPD1	4559
APBB1	24291
SYNPO2L	18923
NUDT13	21454
C11orf65	159013
TRIM44	155233
CCDC182	832
ILK	7167
TAF10	6246
TPP1	6681
DCHS1	34480
NETO1	125833
MSS51	9983
CYB5A	41128
USP54	128416
RAG1	82448
POTED	31728
IFTAP	64798
WDR88	43706
OR10A5	1054
OR2D2	1110
ATP9B	309003
PPFIBP2	143830
MOGAT2	15121
CYB5R2	12123
SERPINB7	52442
GARRE1	101050
SERPINB8	49855
TUB	86869
RIC3	63000
LMO1	44408
OR5P1P	925
IDH3A	40448
WDR72	249138
CRABP1	7873
PLD4	13078
ZMAT1	49792
XRRA1	141462
TRIM66	70658
RNF169	93565
RPL27A	31972
DENND2B	217601
CDYL2	206692
TMEM130	24284
PRTG	131609
CENPN	26617
AKIP1	8946
ATMIN	11509
C16orf46	23771
TMEM41B	33983
PKD1L2	119496
LEO1	33754
ZNF143	68206
TMX3	41421
MFAP4	3799
WEE1	19788
MAPK7	5824
FAM86GP	12145
PRKCB	384666
HDGFL3	95086
NDST2	9888
MCM7	9213
CLEC3A	44247
CCDC68	57953
CLEC4E	7659
ZNF3	18516
CLEC4D	12892
ZSCAN21	15265
HSBP1P2	229
RIMKLB	101496
A2ML1	64381
BEAN1	66235
TK2	44542
TMED3	116321
SLC38A8	32970
SEC11C	18967
CPLX4	43494
GALR1	27348
TMEM135	290981
IQCD	25654
NDEL1	77281
CENPV	11123
CDH16	10796
RRAD	3858
CIAO2B	2359
CFAP52	66821
HSP90B1	23539
MC4R	1714
BLCAP	35460
SERPINB12	10852
CHRFAM7A	36084
ATF7IP2	157205
MMP10	10127
TVP23A	57876
BEX3	1738
TMPRSS5	18828
COG1	15876
PLEKHA7	237118
OR5M13P	937
ZNF606	26297
ZCCHC18	3716
B2M	7391
ZNF592	57854
GOLM2	127040
HTR3A	15433
NNMT	55499
ACSM1	75654
AP1G1	80202
SLFN5	30585
CATSPER2	39616
STRCP1	18697
ZNF667-AS1	23417
BMERB1	190554
MARF1	48768
SAA3P	3661
SAAL1	36153
YPEL4	4858
PPIB	7394
LDHC	39746
CIAO2A	21293
LDHAL6A	23777
FAM111A	12292
PCLAF	23384
KIF7	46679
LDHD	4912
PLIN1	15061
PEX11A	13020
TMEM170A	22444
MESP1	2650
ANPEP	30507
SCNN1G	34139
RBPMS2	35699
NAV2	770878
ANKDD1A	46790
GLYATL1	138130
C18orf54	27313
DCTN5	36007
TERF2IP	114100
PLK1	12712
CLPX	37124
GPR182	3956
ZBTB39	7711
CACNG2	139638
TAC3	18884
MYO1A	22682
CHP2	3910
NEMP1	32421
OR4D6	1054
NAB2	6434
VPS39	49616
STAT6	36732
PATL1	32322
ATP23	53110
ELFN2	59520
STX3	92427
MRPL16	4639
PIP4K2C	12245
MTMR10	52688
YWHAB	22831
MIR202HG	1414
C15orf48	18233
SCG5	55423
GREM1	27104
NYAP1	10876
TSC22D4	15874
MS4A6E	61766
MS4A7	17467
MS4A14	39227
MS4A5	25643
DIS3L	40682
CCNDBP1	12060
EPB42	23899
TGM6	51846
SMAD3	131407
MS4A8	16223
CCDC178	503700
MS4A15	19780
MAP1A	20663
RCCD1	8256
AKTIP	13372
MAPRE2	166543
EVA1C	103392
TCP10L2	50500
MARS1	42125
MBD6	9439
CNPY4	5875
PDIA3	26869
NUDT21	23067
NAT16	9798
TERB2	22543
NKX3-1	4242
SGSM1	121410
AL357033.1	2586
DUSP18	15840
TEF	31994
MEI1	99954
B4GALNT2	44381
PBX3	220033
GNGT2	7784
PHB	10857
SNRPD1	21211
TTC16	15512
SUN5	20661
SAMD14	19843
PIP5KL1	9905
BPIFB6	12400
TMEM92	10080
FAM102A	40408
ACSF2	48688
GOLGA2	20167
TRUB2	17289
COQ4	11529
SLC27A4	20944
ANKRD40CL	6529
URM1	20698
CERCAM	25601
DOLPP1	9328
CCDC103	6249
ENDOG	4177
TBC1D21	15651
PRRX2	57028
UGT1A6	81694
C15orf39	16527
ISLR2	38230
SP2	32808
PRR15L	5917
COQ7	12482
GPRC5B	29477
CRK	42474
C16orf92	4403
GOLGA6C	11601
FBXO22	38636
TBC1D2B	93689
NOD2	40454
SNX20	15054
LOXHD1	180249
KATNAL2	184752
HDHD2	43093
ZNF91	90481
IGF2	20492
RNF214	53830
CDK12	103397
DPEP2	13193
DUS2	91575
POP5	2635
ENGASE	13661
RBFOX3	426804
ATP5MG	29891
CD3D	3791
TBC1D16	103530
TEPSIN	10815
MYO5B	372359
ART5	3814
ACAA2	31790
STIM1	238684
RRM1	44226
OR51E2	17684
TRIM68	9560
MMP26	287503
OR51B5	202209
OR51I1	945
OR51Q1	1096
FN3K	15582
PRRT2	4511
ZNF23	15499
IRGQ	11767
ZNF226	13309
ZNF180	26097
POM121L3P	1163
PPP2R3B	52993
ZNF668	13398
ZNF646	9775
VKORC1	5139
GNG8	610
LPO	49971
CA4	20958
SMG8	5848
LINC00905	10810
TPM4	35985
RAB8A	22346
GPX4	2866
MIDN	10588
JSRP1	17508
NIBAN3	30539
KLHL26	34697
GATAD2A	123106
NOS2P2	9219
MVD	11227
CDT1	5470
TRAPPC2L	6467
ANKRD11	222932
SPATA33	13471
RSKR	6237
PROCA1	8658
RPL13	6172
ZNF641	14235
LALBA	2383
CACNB3	15148
DHRS13	5299
TP53I13	7106
KMT2D	40800
CORO6	8152
RHEBL1	5350
TUBA1A	4286
TUBA1C	85868
ZNF610	31536
ZNF528	20564
ZNF701	31718
SERTAD3	3492
NCKAP5L	37605
RAB4B	18727
AQP2	8141
GPD1	7332
PROSER3	12886
CYP2S1	14330
AXL	42544
NFKBID	14651
TMC4	13143
ANKRD33	3719
LAIR1	19175
TTYH1	21682
LENG8	13151
CDC42EP5	8271
LAIR2	12809
TMEM145	11756
ZNF526	7931
TRAPPC9	730855
KIR3DL1	14311
NLRP7	42804
ZNF146	24173
ZNF283	24697
PPP1R14A	5296
SPINT2	48581
C19orf33	843
YIF1B	13716
DNAAF3	8062
PSCA	12418
ATCAY	48219
LY6D	1658
DAPK3	12671
EEF2	9408
TMIGD2	10200
CHAF1A	42379
UBXN6	12796
HDGFL2	29912
PLIN4	16286
SEMA6B	17092
ZNF444	28295
NXN	180467
TLCD3A	10557
GLOD4	26294
MFSD3	2144
GPT	4202
KIFC2	8160
SLC43A2	59620
RILP	3722
SERPINF2	12433
WDR81	22077
SRR	21878
TSR1	15005
TRPV3	47494
HSD11B1L	7920
CYB5D2	44143
GGT6	3892
C19orf48	7226
KLK1	4642
KLK4	4387
KLK2	19000
KLK5	9791
KLK6	11043
KLK11	5824
KLK13	9489
ZNF83	96437
KRT80	23019
KRT1	5672
ACER1	27488
OTUB1	15959
RCOR2	5935
ANGPTL4	11082
AC010323.1	13097
CD320	6232
SPRYD3	15089
IGFBP6	4910
SOAT2	21050
ZNF558	26145
CABP2	5606
NDUFV1	6902
CDK2AP2	2153
C3P1	36333
NUDT8	2000
TBX10	8258
AC011511.1	10583
PRDX2	4981
OR8J3	5481
OR5I1	945
ZNF232	17576
MIS12	4530
CD300C	5036
CD300A	18398
TEKT1	42629
HID1	22425
MRPL58	8592
ATP5PD	8123
TMEM88	1035
EVPL	22951
SRP68	33743
MGAT5B	81938
TMC8	12199
TK1	13143
TMEM68	76984
CYP7A1	9986
AC090152.1	2307
GSDMA	24504
KRT24	5762
TMEM99	17169
GHDC	5734
FAM234A	34170
SOST	5054
ZNF598	12168
RAB26	13363
MLST8	5206
E4F1	12163
DNASE1L2	2896
ECI1	12899
CASKIN1	19346
ABCA3	64866
KCTD5	26508
SRRM2	19913
ZNF597	11091
NLRC3	38371
SDHAF2	17488
DDB1	43146
VPS37C	31359
VWCE	37031
RAB3IL1	22969
BEST1	15453
FTH1	7917
BSCL2	19571
POLR2G	5146
SLC3A2	32774
PLAAT5	29791
SPINDOC	14261
ATG16L2	29269
C2CD3	158497
TRANK1	118279
TTC21A	31200
RPSA	5827
ENTPD3	41589
CTNNB1	65356
ULK4	715532
FADD	4228
LTBP3	20126
NAALADL1	13736
SAC3D1	3928
BATF2	9074
SLC22A11	17250
SF1	14181
MAP4K2	18324
MAJIN	34592
CCDC88B	17331
SCARA3	42909
PBK	28459
SCARA5	122791
PNOC	26370
COPS6	3219
PAFAH1B2	32611
ANKS3	37869
NUDT16L1	2166
KIAA1586	8708
RAB4A	34833
ZNF355P	18486
OR1F1	942
OR2W6P	939
DHFRP3	559
OR2B2	1212
KCNJ4	28873
SETD5	81626
VASN	11691
FAM83B	98329
H3-4	481
THAP9	19286
OR2C1	1406
RNF187	8807
HOOK3	133590
MAPK1IP1L	18548
DDIT4	2113
RBPJ	271677
LMBRD1	194480
ZCCHC4	57610
PTGDR	9012
TTC39C	142838
GLYCTK	8169
GNG4	103070
UBTD2	74119
POLR2J3	34736
NKIRAS2	14263
DNAJC7	44942
KCNV2	12528
IRF2BP2	5257
PTF1A	1926
NT5DC2	10670
FOXI1	3838
SMIM4	45225
COA6	11613
KIF5C	151533
MGAT2	2687
BMI1	10386
THAP11	2114
MMADHC	18142
PDHB	6228
PXK	93247
H1-4	754
PCMTD1	81612
KCTD6	10265
MPLKIP	8630
ACOX2	32148
FAM107A	63494
IRF2	86822
MOBP	62282
CX3CR1	18242
PPDPFL	21780
XIRP1	9387
INSM2	2891
DEGS2	15689
SCN11A	104793
LINC00917	17840
ARF4	26858
SEPTIN2	38928
FILIP1L	284373
MFSD2A	14857
DTYMK	11198
TAP1	8770
ING5	42394
ATG4B	36645
BDKRB2	39488
MLKL	29106
CMAHP	390638
RFWD3	45479
MTNR1A	21913
KCNG4	21084
RHOH	55915
KLHL30	14280
COG7	64697
CDC40	74135
STIP1	19272
SCNN1B	103064
HR	18966
TXNDC2	3550
RAB31	154277
REEP4	3932
TNXB	74182
LGI3	10255
SFTPC	7567
BMP1	47187
ATXN2L	14203
PHYHIP	12399
CCDC110	26571
POLR3D	9469
FEN1	4328
CAVIN2	12779
MTCL1	127118
GBX2	3151
HJV	19279
SCGB1D1	3324
HEXIM2	9341
FNTA	51595
SERINC2	25116
MYL1	25025
TRAPPC11	54328
CHRM1	13129
COL3A1	38427
GFRA2	121960
ING2	7372
CDKN2AIP	4430
SNRNP48	21770
TMEM223	20393
SLC20A2	125452
CRYGA	2837
DYNLRB2	10078
TMUB2	4960
ADAM29	148513
STAT3	75245
ZSWIM1	4040
ADAM9	108393
ADAM18	145577
GDNF	27365
SPINT5P	155
MUCL3	19699
WFDC13	6780
AXIN2	33086
NDUFS5	8319
VWA3B	226184
ZNF30	18268
UGT3A2	36338
LRATD2	6036
LDLRAD4	435258
KCTD19	37333
SLC16A4	28232
IL7R	26909
TMEM208	2176
LRP1B	1900279
WFDC12	1041
AHCYL1	38978
